t,v,y
0.0,5.0,200.0
1.0E-4,4.998937506640598,200.0004999468752
2.0E-4,4.997875026562279,200.00099978750177
3.0000000000000003E-4,4.996812559764878,200.001499521881
4.0E-4,4.99575010624823,200.00199915001417
5.0E-4,4.994687666012167,200.00249867190269
6.000000000000001E-4,4.993625239056525,200.00299808754784
7.0E-4,4.992562825381135,200.00349739695096
8.0E-4,4.991500424985834,200.00399660011337
9.000000000000001E-4,4.990438037870455,200.0044956970364
0.001,4.989375664034832,200.00499468772136
0.0011,4.988313303478799,200.00549357216963
0.0012000000000000001,4.98725095620219,200.0059923503825
0.0013000000000000002,4.986188622204839,200.00649102236133
0.0014,4.98512630148658,200.00698958810742
0.0015,4.984063994047246,200.00748804762208
0.0016,4.983001699886673,200.00798640090667
0.0017000000000000001,4.981939419004694,200.00848464796252
0.0018000000000000002,4.980877151401143,200.00898278879092
0.0019,4.979814897075854,200.00948082339323
0.002,4.978752656028661,200.00997875177077
0.0021000000000000003,4.977690428259398,200.01047657392488
0.0022,4.976628213767899,200.01097428985688
0.0023,4.975566012553998,200.01147189956808
0.0024000000000000002,4.97450382461753,200.01196940305982
0.0025,4.973441649958328,200.01246680033344
0.0026000000000000003,4.972379488576227,200.01296409139024
0.0027,4.971317340471059,200.0134612762316
0.0028,4.97025520564266,200.0139583548588
0.0029000000000000002,4.969193084090863,200.01445532727317
0.003,4.968130975815503,200.01495219347606
0.0031000000000000003,4.967068880816412,200.0154489534688
0.0032,4.966006799093426,200.0159456072527
0.0033,4.964944730646379,200.01644215482906
0.0034000000000000002,4.963882675475104,200.01693859619925
0.0035,4.962820633579437,200.0174349313646
0.0036000000000000003,4.9617586049592095,200.0179311603264
